Order_ID,Order_Date,Ship_Date,Ship_mode_Id,Customer_ID,Product ID,Sales,Quantity,Discount,Profit
CA-2018-132010,10/13/2018,10/15/2018,1,MA-17995,OFF-BI-10002432,15.18,3,0,7.1346
CA-2020-135461,02-07-2020,02-10-2020,3,EB-13975,TEC-PH-10004094,623.96,5,0.2,38.9975
CA-2021-153045,1/19/2021,1/24/2021,3,NS-18505,TEC-PH-10001817,429.6,2,0.4,-93.08
CA-2021-153045,1/19/2021,1/24/2021,3,NS-18505,FUR-FU-10002759,31.968,2,0.2,6.3936
CA-2021-153045,1/19/2021,1/24/2021,3,NS-18505,FUR-CH-10000309,887.271,3,0.3,-63.3765
CA-2021-153045,1/19/2021,1/24/2021,3,NS-18505,OFF-PA-10003673,21.696,4,0.2,7.0512
US-2020-155971,06-06-2020,06-12-2020,2,RB-19795,OFF-LA-10000452,22.05,7,0,10.584
US-2020-155971,06-06-2020,06-12-2020,2,RB-19795,OFF-PA-10000210,99.9,5,0,46.953
CA-2021-122007,3/18/2021,3/20/2021,3,JK-15325,OFF-AP-10000358,90.86,7,0,26.3494
CA-2021-162250,11/24/2021,11/24/2021,4,PR-18880,OFF-PA-10002137,7.78,1,0,3.501
US-2020-158288,11/26/2020,11/28/2020,3,EH-13945,OFF-BI-10003364,78.759,9,0.7,-57.7566
CA-2020-128916,8/18/2020,8/20/2020,3,MA-17560,FUR-FU-10001940,9.552,3,0.6,-3.8208
CA-2020-128916,8/18/2020,8/20/2020,3,MA-17560,FUR-FU-10000320,5.344,4,0.6,-2.1376
CA-2019-157028,11/28/2019,12-03-2019,2,MA-17995,OFF-AR-10004441,8.28,2,0,3.4776
CA-2021-112473,5/25/2021,06-01-2021,2,JL-15505,OFF-ST-10002182,50.136,3,0.2,-11.2806
US-2021-147655,09-04-2021,09-05-2021,1,AS-10045,OFF-BI-10002931,88.074,7,0.7,-58.716
CA-2020-130911,3/24/2020,3/26/2020,3,DC-12850,FUR-BO-10004357,301.47,3,0.5,-241.176
CA-2020-130911,3/24/2020,3/26/2020,3,DC-12850,OFF-AR-10000475,18.656,2,0.2,1.6324
CA-2021-100055,5/28/2021,06-01-2021,2,MD-17860,FUR-FU-10001473,27.46,2,0,9.8856
CA-2021-100055,5/28/2021,06-01-2021,2,MD-17860,OFF-AP-10001469,125.13,3,0,36.2877
CA-2019-157805,8/31/2019,09-04-2019,2,RH-19510,TEC-PH-10004447,555.96,5,0.2,41.697
CA-2020-124254,04-12-2020,4/17/2020,2,TB-21175,OFF-ST-10001469,129.552,3,0.2,-22.6716
CA-2020-124254,04-12-2020,4/17/2020,2,TB-21175,OFF-ST-10000060,51.984,1,0.2,-5.1984
CA-2020-124254,04-12-2020,4/17/2020,2,TB-21175,OFF-PA-10000807,10.272,3,0.2,3.4668
CA-2018-123400,02-02-2018,02-09-2018,2,EB-13930,OFF-BI-10000666,18.336,2,0.7,-12.224
CA-2018-123400,02-02-2018,02-09-2018,2,EB-13930,TEC-PH-10002890,180.96,5,0.2,13.572
CA-2018-106971,09-02-2018,09-08-2018,2,BM-11785,TEC-AC-10000844,475.944,7,0.2,95.1888
CA-2021-123029,9/30/2021,10-02-2021,3,BT-11530,TEC-AC-10002402,159.98,2,0,47.994
CA-2020-139409,09-05-2020,09-07-2020,1,FW-14395,TEC-PH-10003988,43.6,4,0,12.208
US-2021-166688,5/20/2021,5/26/2021,2,RD-19480,OFF-BI-10004040,8.288,2,0.2,3.0044
US-2021-166688,5/20/2021,5/26/2021,2,RD-19480,TEC-PH-10004094,1123.128,9,0.2,70.1955
US-2021-166688,5/20/2021,5/26/2021,2,RD-19480,OFF-AP-10000358,64.9,5,0,18.821
CA-2019-126970,9/20/2019,9/24/2019,2,TP-21130,OFF-BI-10000138,2.808,3,0.8,-4.4928
US-2018-157070,06-01-2018,06-06-2018,2,QJ-19255,OFF-BI-10001765,138.56,4,0,66.5088
US-2018-157070,06-01-2018,06-06-2018,2,QJ-19255,OFF-AP-10004859,65.52,5,0.1,12.376
US-2019-106873,9/24/2019,9/29/2019,3,KM-16720,OFF-AR-10003179,14.576,2,0.2,2.3686
US-2019-106873,9/24/2019,9/29/2019,3,KM-16720,TEC-AC-10002345,23.2,2,0.2,1.45
US-2019-106873,9/24/2019,9/29/2019,3,KM-16720,OFF-AR-10001246,16.464,7,0.2,1.8522
CA-2020-132990,08-01-2020,08-03-2020,3,KM-16660,FUR-FU-10004864,19.312,2,0.2,3.1382
CA-2018-102645,1/23/2018,1/28/2018,2,IM-15055,OFF-PA-10001804,40.08,6,0,19.2384
CA-2018-134215,08-04-2018,08-08-2018,2,ML-17395,OFF-AP-10001271,101.96,2,0,27.5292
CA-2018-134215,08-04-2018,08-08-2018,2,ML-17395,OFF-PA-10004353,259.74,13,0,124.6752
CA-2018-134215,08-04-2018,08-08-2018,2,ML-17395,TEC-AC-10002473,255.42,9,0,104.7222
CA-2020-118934,08-09-2020,8/14/2020,2,GH-14410,OFF-BI-10003314,4.338,3,0.7,-3.0366
CA-2020-118934,08-09-2020,8/14/2020,2,GH-14410,OFF-BI-10004465,11.88,5,0.7,-7.92
CA-2020-160108,12-08-2020,12-12-2020,2,AG-10900,FUR-BO-10003450,405.86,7,0,32.4688
CA-2020-160108,12-08-2020,12-12-2020,2,AG-10900,FUR-CH-10002335,680.01,3,0,176.8026
CA-2019-164007,06-08-2019,06-12-2019,2,MG-17695,TEC-AC-10003433,2.376,3,0.2,0.7425
CA-2019-164007,06-08-2019,06-12-2019,2,MG-17695,OFF-AP-10003849,143.128,2,0.8,-393.602
CA-2020-100300,6/24/2020,6/26/2020,3,MJ-17740,TEC-MA-10000984,4476.8,4,0.2,503.64
CA-2020-100300,6/24/2020,6/26/2020,3,MJ-17740,OFF-PA-10000418,104.85,1,0,50.328
CA-2020-100300,6/24/2020,6/26/2020,3,MJ-17740,OFF-AP-10001242,241.44,3,0,72.432
CA-2020-140571,3/15/2020,3/19/2020,2,SJ-20125,OFF-PA-10001954,319.76,14,0,147.0896
CA-2020-140571,3/15/2020,3/19/2020,2,SJ-20125,OFF-PA-10001954,45.68,2,0,21.0128
US-2020-155768,12-01-2020,12-01-2020,4,LB-16795,FUR-FU-10000448,31.96,2,0,1.598
US-2020-155768,12-01-2020,12-01-2020,4,LB-16795,OFF-PA-10001357,47.9,1,0,22.992
US-2020-155768,12-01-2020,12-01-2020,4,LB-16795,OFF-ST-10002292,1112.94,3,0,222.588
US-2020-155768,12-01-2020,12-01-2020,4,LB-16795,OFF-EN-10001219,22.92,3,0,11.2308
CA-2021-119424,06-12-2021,6/14/2021,3,SB-20185,TEC-PH-10002564,71.976,3,0.2,8.997
CA-2021-119424,06-12-2021,6/14/2021,3,SB-20185,OFF-PA-10001639,19.44,3,0,9.3312
CA-2020-118178,3/19/2020,3/24/2020,2,CC-12610,OFF-BI-10001153,31.086,3,0.7,-20.724
CA-2020-166618,11/14/2020,11/18/2020,2,DP-13000,TEC-PH-10003356,13.98,2,0,3.9144
CA-2020-166618,11/14/2020,11/18/2020,2,DP-13000,OFF-AR-10001725,23.65,1,0,6.149
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,TEC-PH-10002415,707.88,3,0.2,44.2425
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,OFF-BI-10003355,11.952,3,0.2,4.1832
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,OFF-BI-10000216,31.128,3,0.2,11.673
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,TEC-AC-10004803,55.76,4,0,7.8064
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,OFF-PA-10001970,24.56,2,0,11.5432
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,FUR-FU-10004848,51.75,1,0,15.525
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,FUR-CH-10002317,207.184,1,0.2,25.898
CA-2021-156776,08-07-2021,08-11-2021,2,JL-15505,OFF-AP-10002534,1473.1,5,0,412.468
US-2019-130512,8/21/2019,8/25/2019,2,SM-20320,OFF-SU-10001935,3.488,2,0.2,-0.6976
US-2019-130512,8/21/2019,8/25/2019,2,SM-20320,TEC-AC-10000290,21.728,4,0.2,3.8024
US-2019-130512,8/21/2019,8/25/2019,2,SM-20320,OFF-ST-10002574,663.072,6,0.2,-165.768
US-2019-130512,8/21/2019,8/25/2019,2,SM-20320,OFF-BI-10004519,99.588,2,0.7,-82.99
US-2019-130512,8/21/2019,8/25/2019,2,SM-20320,OFF-PA-10003625,49.568,2,0.2,15.49
CA-2019-141810,11-02-2019,11-07-2019,2,BB-10990,OFF-BI-10001524,29.372,7,0.8,-46.9952
CA-2019-141810,11-02-2019,11-07-2019,2,BB-10990,TEC-PH-10002200,344.704,2,0.2,38.7792
CA-2018-146843,11/30/2018,12-06-2018,2,PB-19150,OFF-SU-10001664,47.992,7,0.2,3.5994
CA-2018-146843,11/30/2018,12-06-2018,2,PB-19150,TEC-AC-10002550,102.24,4,0.2,-16.614
CA-2018-103310,05-10-2018,5/15/2018,2,GM-14680,OFF-PA-10004353,39.96,2,0,19.1808
CA-2018-103310,05-10-2018,5/15/2018,2,GM-14680,TEC-PH-10001817,1432,5,0.2,125.3
CA-2018-103310,05-10-2018,5/15/2018,2,GM-14680,OFF-SU-10004737,41.04,6,0,11.0808
CA-2018-103310,05-10-2018,5/15/2018,2,GM-14680,FUR-CH-10002320,256.784,1,0.2,32.098
CA-2020-152688,10/17/2020,10/20/2020,1,NR-18550,FUR-BO-10001337,120.98,1,0,12.098
CA-2020-152688,10/17/2020,10/20/2020,1,NR-18550,OFF-BI-10004584,315.98,1,0,148.5106
CA-2020-153836,10/30/2020,11-03-2020,2,EH-13765,OFF-BI-10004817,28.752,3,0.2,10.0632
CA-2020-153836,10/30/2020,11-03-2020,2,EH-13765,OFF-AR-10004602,114.95,5,0,32.186
CA-2020-104689,12-01-2020,12-05-2020,2,FH-14365,OFF-AR-10001149,23.04,8,0,6.912
CA-2020-146423,4/21/2020,4/21/2020,4,BT-11680,OFF-AR-10004817,15.48,3,0,4.4892
CA-2020-146423,4/21/2020,4/21/2020,4,BT-11680,OFF-PA-10003797,51.84,8,0,24.8832
CA-2021-140781,08-03-2021,08-07-2021,2,AB-10105,TEC-AC-10000682,39.816,3,0.2,7.4655
CA-2021-141747,08-03-2021,08-08-2021,3,SC-20230,OFF-ST-10003996,16.06,1,0,4.1756
CA-2021-142776,12-11-2021,12/14/2021,3,RS-19870,OFF-EN-10003160,7.28,1,0,3.4944
CA-2021-142776,12-11-2021,12/14/2021,3,RS-19870,OFF-BI-10002012,5.4,3,0,2.592
CA-2019-167479,3/14/2019,3/19/2019,2,AI-10855,OFF-PA-10002105,19.44,3,0,9.3312
CA-2018-144071,12-08-2018,12/15/2018,2,DJ-13420,FUR-FU-10000397,39.88,2,0,11.1664
CA-2018-144071,12-08-2018,12/15/2018,2,DJ-13420,FUR-FU-10000758,79.44,3,0,28.5984
US-2021-120908,9/30/2021,10-02-2021,1,BF-10975,OFF-LA-10004677,20.664,7,0.2,6.9741
CA-2020-152646,11/21/2020,11/26/2020,2,TH-21235,OFF-PA-10004451,32.4,5,0,15.552
CA-2021-103765,11/24/2021,11/30/2021,2,JG-15310,OFF-AP-10002311,13.762,1,0.8,-24.7716
US-2021-118157,11/14/2021,11/17/2021,1,AW-10930,OFF-EN-10004459,15.28,2,0,7.4872
US-2019-164238,8/16/2019,8/20/2019,2,JW-15955,OFF-ST-10002352,44.688,7,0.2,3.3516
US-2019-164238,8/16/2019,8/20/2019,2,JW-15955,FUR-BO-10000780,301.47,3,0.5,-204.9996
CA-2021-103212,10/13/2021,10/14/2021,1,MH-18025,OFF-LA-10000248,11.07,3,0,5.2029
CA-2021-103212,10/13/2021,10/14/2021,1,MH-18025,FUR-TA-10003473,1504.52,4,0,346.0396
CA-2021-103212,10/13/2021,10/14/2021,1,MH-18025,OFF-PA-10004355,25.92,4,0,12.4416
CA-2021-121160,11-04-2021,11-04-2021,4,FM-14290,OFF-BI-10001308,7.536,6,0.8,-13.188
CA-2021-121160,11-04-2021,11-04-2021,4,FM-14290,OFF-BI-10003094,1.408,2,0.8,-2.3232
CA-2021-121160,11-04-2021,11-04-2021,4,FM-14290,OFF-BI-10004040,4.144,4,0.8,-6.4232
CA-2021-121160,11-04-2021,11-04-2021,4,FM-14290,OFF-ST-10002485,52.752,3,0.2,-12.5286
CA-2021-140515,3/19/2021,3/24/2021,2,GZ-14545,OFF-AP-10001205,381.36,7,0,106.7808
CA-2018-153619,11-03-2018,11-03-2018,4,TC-21535,OFF-AR-10001868,6.72,4,0,3.36
CA-2021-133718,7/23/2021,7/26/2021,1,TB-21520,OFF-BI-10003429,15.192,3,0.2,5.5071
CA-2021-133718,7/23/2021,7/26/2021,1,TB-21520,OFF-PA-10002689,58.32,9,0,27.9936
CA-2018-148383,12/27/2018,12/31/2018,2,RP-19390,OFF-BI-10003650,946.764,6,0.7,-694.2936
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,FUR-FU-10001889,94.68,9,0,31.2444
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,OFF-ST-10000321,23.67,3,0,0.9468
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,TEC-PH-10001530,1091.168,4,0.2,68.198
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,OFF-AR-10004752,18.69,7,0,5.2332
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,FUR-TA-10001539,568.728,3,0.2,28.4364
CA-2020-126732,09-02-2020,09-06-2020,2,LR-16915,OFF-BI-10001553,7.312,1,0.2,2.5592
CA-2021-138156,02-11-2021,2/14/2021,1,MM-17260,FUR-FU-10003601,147.568,2,0.2,-3.6892
CA-2021-110310,10/27/2021,11-02-2021,2,NB-18655,OFF-PA-10001685,56.784,7,0.2,20.5842
CA-2021-110310,10/27/2021,11-02-2021,2,NB-18655,OFF-BI-10001097,5.607,3,0.7,-3.9249
CA-2021-110310,10/27/2021,11-02-2021,2,NB-18655,OFF-AR-10001662,6.576,3,0.2,0.5754
CA-2018-113271,07-09-2018,7/14/2018,2,DS-13030,OFF-BI-10002609,14.304,6,0.2,4.6488
CA-2018-113271,07-09-2018,7/14/2018,2,DS-13030,FUR-BO-10004218,119.833,1,0.15,7.049
CA-2018-113271,07-09-2018,7/14/2018,2,DS-13030,OFF-AR-10003251,5.56,2,0,2.224
CA-2018-113271,07-09-2018,7/14/2018,2,DS-13030,OFF-PA-10002365,32.4,5,0,15.552
CA-2021-130106,5/22/2021,5/26/2021,2,VF-21715,OFF-AR-10003651,9.84,3,0,2.8536
CA-2021-130106,5/22/2021,5/26/2021,2,VF-21715,OFF-AR-10003732,2.78,1,0,0.7228
CA-2020-127761,11-10-2020,11/14/2020,2,SW-20275,OFF-BI-10002557,3.64,1,0.2,1.365
CA-2020-127761,11-10-2020,11/14/2020,2,SW-20275,TEC-PH-10003691,881.93,7,0,220.4825
CA-2020-105354,12-02-2020,12-06-2020,2,PW-19030,OFF-BI-10001107,115.84,8,0,54.4448
CA-2021-155712,03-02-2021,03-08-2021,2,KD-16615,OFF-BI-10004224,107.648,2,0.2,33.64
CA-2021-102309,9/23/2021,9/25/2021,3,DO-13645,TEC-AC-10001114,199.95,5,0,63.984
CA-2021-102309,9/23/2021,9/25/2021,3,DO-13645,OFF-PA-10002005,12.96,2,0,6.2208
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,FUR-CH-10001146,60.89,1,0,15.2225
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,OFF-LA-10004853,14.94,3,0,6.8724
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,OFF-BI-10004728,9.64,2,0,4.4344
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,FUR-FU-10002298,332.94,3,0,53.2704
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,OFF-BI-10004654,51.9,3,0,24.393
CA-2018-168368,02-11-2018,2/15/2018,3,GA-14725,OFF-ST-10002583,64.96,2,0,2.5984
CA-2021-167976,11-11-2021,11/14/2021,3,JL-15505,OFF-SU-10004661,25.5,3,0,6.63
CA-2021-111388,09-02-2021,09-02-2021,4,SU-20665,FUR-CH-10003061,215.976,3,0.2,-2.6997
CA-2019-124499,10-09-2019,10/13/2019,2,FM-14380,FUR-CH-10000513,389.97,3,0,35.0973
CA-2019-124499,10-09-2019,10/13/2019,2,FM-14380,OFF-AP-10002191,269.91,5,0.1,53.982
US-2021-128118,11/24/2021,12-01-2021,2,MY-17380,OFF-BI-10000216,11.673,3,0.7,-7.782
US-2021-128118,11/24/2021,12-01-2021,2,MY-17380,OFF-EN-10003448,64.848,7,0.2,24.318
CA-2018-125759,02-08-2018,02-09-2018,1,NM-18445,FUR-FU-10002111,14.56,2,0,5.5328
CA-2019-151869,9/25/2019,9/25/2019,4,CS-11950,FUR-CH-10001545,102.582,1,0.1,6.8388
CA-2019-151869,9/25/2019,9/25/2019,4,CS-11950,OFF-PA-10002947,20.04,3,0,9.6192
US-2021-102183,8/21/2021,8/28/2021,2,PK-19075,OFF-BI-10003476,32.088,7,0.2,11.2308
US-2021-102183,8/21/2021,8/28/2021,2,PK-19075,OFF-BI-10001359,4305.552,6,0.2,1453.1238
CA-2020-100510,05-12-2020,5/17/2020,2,HM-14860,FUR-FU-10000320,10.02,3,0,4.4088
CA-2020-100510,05-12-2020,5/17/2020,2,HM-14860,TEC-PH-10001835,631.96,4,0,303.3408
CA-2021-146983,09-02-2021,09-06-2021,2,AH-10210,OFF-BI-10003650,1577.94,3,0,757.4112
US-2018-134054,10-10-2018,10-10-2018,4,FC-14335,OFF-AR-10000937,255.85,7,0,112.574
CA-2020-113236,5/26/2020,5/29/2020,3,CP-12085,OFF-ST-10000532,184.704,6,0.2,13.8528
CA-2020-113236,5/26/2020,5/29/2020,3,CP-12085,TEC-AC-10001267,47.92,2,0.2,11.98
CA-2021-122539,12-01-2021,12-05-2021,2,SC-20305,OFF-LA-10004853,15.936,4,0.2,5.1792
CA-2021-122539,12-01-2021,12-05-2021,2,SC-20305,OFF-BI-10001759,8.001,7,0.7,-5.6007
CA-2021-122539,12-01-2021,12-05-2021,2,SC-20305,FUR-CH-10003379,398.972,2,0.3,-28.498
CA-2020-166772,9/20/2020,9/24/2020,2,HJ-14875,FUR-BO-10002853,163.88,2,0,40.97
US-2021-152898,09-11-2021,9/15/2021,2,CB-12025,OFF-AP-10000027,67.9,5,0,20.37
CA-2020-160486,12/30/2020,01-04-2021,2,EH-14185,OFF-PA-10002421,72.224,4,0.2,25.2784
CA-2021-102218,09-02-2021,09-04-2021,3,LW-17215,OFF-LA-10002475,11.696,2,0.2,3.9474
CA-2018-161032,11/18/2018,11/23/2018,2,MK-17905,FUR-CH-10001482,392.94,3,0,43.2234
CA-2019-102778,11/21/2019,11/24/2019,1,JH-15820,FUR-FU-10000087,18.176,1,0.2,4.7712
CA-2021-154011,6/19/2021,6/26/2021,2,DB-13270,OFF-BI-10003166,6.888,3,0.8,-11.0208
CA-2021-154011,6/19/2021,6/26/2021,2,DB-13270,FUR-TA-10000688,457.485,3,0.3,-84.9615
US-2021-165456,11/30/2021,12-03-2021,1,TB-21625,FUR-CH-10003981,1079.316,6,0.3,-15.4188
CA-2018-111857,4/23/2018,4/26/2018,3,NM-18445,OFF-PA-10001878,48.91,1,0,22.9877
CA-2018-163650,9/23/2018,9/25/2018,1,TT-21220,OFF-AR-10002375,9.84,3,0,2.8536
CA-2018-163650,9/23/2018,9/25/2018,1,TT-21220,OFF-BI-10004965,34.5,3,0,15.525
CA-2021-124114,03-02-2021,03-02-2021,4,RS-19765,OFF-BI-10004022,0.556,1,0.8,-0.9452
US-2021-116505,11/17/2021,11/21/2021,3,TB-21625,OFF-BI-10000050,43.8,6,0,20.586
CA-2021-161340,5/28/2021,06-01-2021,2,AM-10360,OFF-PA-10002464,13.872,3,0.2,5.0286
CA-2021-161340,5/28/2021,06-01-2021,2,AM-10360,FUR-BO-10004709,115.96,4,0.5,-64.9376
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,TEC-AC-10003590,41.424,2,0.2,8.2848
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,TEC-PH-10003357,244.768,4,0.2,24.4768
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,OFF-AR-10003373,74.352,3,0.2,6.5058
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,OFF-BI-10003676,4.312,2,0.8,-6.8992
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,FUR-CH-10000225,56.686,1,0.3,-20.245
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,TEC-PH-10001870,97.968,2,0.2,6.123
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,OFF-AR-10003481,7.872,3,0.2,0.8856
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,OFF-PA-10003936,15.552,3,0.2,5.4432
US-2019-163433,4/18/2019,4/22/2019,3,MP-17965,OFF-BI-10000320,1.476,1,0.8,-2.2878
CA-2019-137603,9/19/2019,9/24/2019,2,MH-17290,OFF-AR-10001972,8.4,5,0,2.184
CA-2018-128237,3/25/2018,3/30/2018,2,CA-12265,OFF-AR-10003829,6.56,2,0,1.9024
CA-2018-128237,3/25/2018,3/30/2018,2,CA-12265,OFF-AR-10003338,14.88,2,0,3.72
CA-2018-128237,3/25/2018,3/30/2018,2,CA-12265,TEC-AC-10002558,45.48,4,0,15.918
CA-2018-128237,3/25/2018,3/30/2018,2,CA-12265,OFF-AR-10000034,25.44,6,0,9.9216
US-2020-102141,8/26/2020,8/31/2020,2,KD-16615,OFF-BI-10001510,146.688,8,0.2,45.84
CA-2021-148642,03-06-2021,03-12-2021,2,DW-13540,OFF-LA-10000134,4.928,2,0.2,1.7248
CA-2021-148642,03-06-2021,03-12-2021,2,DW-13540,OFF-AR-10000588,63.488,4,0.2,4.7616
CA-2019-111948,11-11-2019,11-11-2019,4,AG-10495,OFF-ST-10003282,418.32,7,0,117.1296
CA-2019-111948,11-11-2019,11-11-2019,4,AG-10495,OFF-AP-10002311,123.858,2,0.1,46.7908
CA-2020-161907,04-05-2020,04-09-2020,2,JH-16180,TEC-PH-10000141,118.782,3,0.4,-27.7158
CA-2020-161907,04-05-2020,04-09-2020,2,JH-16180,OFF-SU-10000646,769.184,4,0.2,-163.4516
CA-2021-124940,2/21/2021,2/26/2021,2,DK-13090,TEC-AC-10002076,47.904,1,0.2,-2.994
US-2021-108343,7/20/2021,7/25/2021,2,AR-10825,OFF-PA-10000743,13.36,2,0,6.4128
US-2021-108343,7/20/2021,7/25/2021,2,AR-10825,FUR-CH-10002780,163.764,2,0.1,25.4744
US-2021-108343,7/20/2021,7/25/2021,2,AR-10825,FUR-FU-10000747,183.92,4,0,31.2664
US-2020-111563,11-04-2020,11-08-2020,2,SM-20005,FUR-FU-10002445,11.376,3,0.6,-5.688
US-2020-111563,11-04-2020,11-08-2020,2,SM-20005,FUR-FU-10000723,66.112,4,0.6,-84.2928
CA-2021-121853,9/23/2021,9/29/2021,2,DB-13660,OFF-PA-10003641,211.04,8,0,97.0784
CA-2021-121853,9/23/2021,9/29/2021,2,DB-13660,FUR-CH-10003973,594.816,2,0.2,59.4816
CA-2021-121853,9/23/2021,9/29/2021,2,DB-13660,OFF-BI-10000977,72.96,3,0.2,23.712
US-2021-130687,09-07-2021,09-10-2021,1,PF-19225,FUR-FU-10004053,80.96,4,0,34.8128
US-2021-130687,09-07-2021,09-10-2021,1,PF-19225,TEC-PH-10002033,455.712,2,0.2,34.1784
US-2021-130687,09-07-2021,09-10-2021,1,PF-19225,OFF-AR-10004260,25.98,1,0,7.2744
CA-2019-164497,11/28/2019,11/30/2019,1,AJ-10945,OFF-AP-10004655,45.28,4,0,15.3952
US-2019-153283,11-12-2019,11/18/2019,2,EB-14110,OFF-EN-10001539,15.56,2,0,7.3132
CA-2020-108056,9/29/2020,10-03-2020,2,ES-14080,TEC-PH-10001817,859.2,3,0.2,75.18
CA-2021-127726,09-11-2021,9/13/2021,3,SS-20410,OFF-AP-10002578,195.68,4,0,50.8768
CA-2021-127726,09-11-2021,9/13/2021,3,SS-20410,OFF-FA-10000992,14.2,4,0,6.674
CA-2021-110198,05-01-2021,05-02-2021,1,AG-10900,FUR-BO-10001798,314.352,3,0.2,-15.7176
CA-2021-110198,05-01-2021,05-02-2021,1,AG-10900,OFF-LA-10004409,4.608,2,0.2,1.4976
CA-2021-130715,9/16/2021,9/20/2021,2,CY-12745,OFF-FA-10000621,17.9,5,0,8.771
CA-2018-155264,10/19/2018,10/22/2018,3,RP-19270,OFF-BI-10003196,2.992,1,0.2,1.122
CA-2018-155264,10/19/2018,10/22/2018,3,RP-19270,OFF-BI-10003727,20.064,6,0.2,7.0224
CA-2018-155264,10/19/2018,10/22/2018,3,RP-19270,OFF-PA-10003228,146.73,3,0,68.9631
CA-2018-155264,10/19/2018,10/22/2018,3,RP-19270,OFF-LA-10002787,18.75,5,0,9
CA-2018-155264,10/19/2018,10/22/2018,3,RP-19270,TEC-PH-10001305,117.576,3,0.2,11.7576
CA-2020-119123,3/13/2020,3/18/2020,2,DB-13360,OFF-BI-10001036,51.184,7,0.2,19.194
CA-2021-109085,2/17/2021,2/20/2021,1,CK-12325,FUR-TA-10001086,455.97,5,0.4,-106.393
CA-2021-109085,2/17/2021,2/20/2021,1,CK-12325,OFF-BI-10001525,5.715,5,0.7,-4.7625
CA-2021-109085,2/17/2021,2/20/2021,1,CK-12325,TEC-PH-10000526,57.594,1,0.4,-11.5188
CA-2021-109085,2/17/2021,2/20/2021,1,CK-12325,FUR-FU-10004973,30.144,2,0.2,8.2896
CA-2021-109085,2/17/2021,2/20/2021,1,CK-12325,FUR-CH-10003981,899.43,5,0.3,-12.849
CA-2020-114860,12/22/2020,12/28/2020,2,DN-13690,FUR-FU-10000277,842.72,8,0,202.2528
CA-2020-114860,12/22/2020,12/28/2020,2,DN-13690,FUR-FU-10001934,41.96,2,0,10.9096
CA-2020-159009,9/23/2020,9/27/2020,2,DP-13105,OFF-BI-10004970,13.216,4,0.2,4.4604
CA-2020-159009,9/23/2020,9/27/2020,2,DP-13105,FUR-CH-10003396,184.752,3,0.2,-20.7846
CA-2021-148411,9/24/2021,9/26/2021,1,RO-19780,FUR-CH-10003973,520.464,2,0.3,-14.8704
CA-2021-148411,9/24/2021,9/26/2021,1,RO-19780,OFF-PA-10002109,11.424,3,0.2,3.7128
CA-2019-110324,12-01-2019,12-05-2019,2,MA-17560,OFF-PA-10001826,19.44,3,0,9.3312
CA-2019-110324,12-01-2019,12-05-2019,2,MA-17560,OFF-AR-10000823,3.64,2,0,1.0192
CA-2019-110324,12-01-2019,12-05-2019,2,MA-17560,OFF-PA-10001776,18.54,2,0,8.7138
CA-2020-168046,1/25/2020,1/28/2020,3,JD-15895,OFF-BI-10003676,43.12,5,0.2,15.092
CA-2020-168046,1/25/2020,1/28/2020,3,JD-15895,FUR-TA-10001095,313.722,3,0.4,-99.3453
CA-2020-168046,1/25/2020,1/28/2020,3,JD-15895,FUR-FU-10000747,45.98,1,0,7.8166
CA-2020-168046,1/25/2020,1/28/2020,3,JD-15895,OFF-ST-10004337,428.68,7,0,0
CA-2021-111591,3/21/2021,3/25/2021,2,PS-18970,OFF-BI-10004410,30.576,6,0.2,10.3194
CA-2021-111591,3/21/2021,3/25/2021,2,PS-18970,OFF-FA-10004838,13.02,7,0,0.3906
CA-2021-111591,3/21/2021,3/25/2021,2,PS-18970,FUR-FU-10002364,22.14,3,0,6.4206
CA-2021-111591,3/21/2021,3/25/2021,2,PS-18970,OFF-ST-10001809,359.32,4,0,7.1864
